time,temperature_2m,shortwave_radiation,cloudcover
2025-03-16 21:00:00+00:00,17.1,0.0,96
2025-03-16 22:00:00+00:00,16.2,0.0,92
2025-03-16 23:00:00+00:00,15.4,0.0,100
2025-03-17 00:00:00+00:00,15.4,0.0,100
2025-03-17 01:00:00+00:00,16.9,0.0,98
2025-03-17 02:00:00+00:00,15.8,0.0,97
2025-03-17 03:00:00+00:00,15.2,0.0,97
2025-03-17 04:00:00+00:00,14.5,0.0,97
2025-03-17 05:00:00+00:00,14.1,6.0,100
2025-03-17 06:00:00+00:00,15.5,98.0,100
2025-03-17 07:00:00+00:00,16.5,224.0,96
2025-03-17 08:00:00+00:00,17.7,415.0,92
2025-03-17 09:00:00+00:00,18.0,542.0,99
2025-03-17 10:00:00+00:00,18.7,667.0,98
2025-03-17 11:00:00+00:00,18.8,694.0,61
2025-03-17 12:00:00+00:00,19.3,762.0,1
2025-03-17 13:00:00+00:00,19.7,668.0,0
2025-03-17 14:00:00+00:00,18.9,531.0,0
2025-03-17 15:00:00+00:00,17.8,343.0,1
2025-03-17 16:00:00+00:00,16.1,145.0,0
2025-03-17 17:00:00+00:00,14.4,13.0,1
2025-03-17 18:00:00+00:00,13.7,0.0,0
2025-03-17 19:00:00+00:00,13.0,0.0,0
2025-03-17 20:00:00+00:00,12.6,0.0,0
2025-03-17 21:00:00+00:00,11.9,0.0,0
2025-03-17 22:00:00+00:00,11.4,0.0,0
2025-03-17 23:00:00+00:00,10.7,0.0,0
2025-03-18 00:00:00+00:00,9.7,0.0,0
2025-03-18 01:00:00+00:00,10.6,0.0,0
2025-03-18 02:00:00+00:00,10.1,0.0,0
2025-03-18 03:00:00+00:00,9.4,0.0,0
2025-03-18 04:00:00+00:00,8.8,0.0,0
2025-03-18 05:00:00+00:00,8.6,7.0,0
2025-03-18 06:00:00+00:00,10.5,125.0,4
2025-03-18 07:00:00+00:00,13.1,319.0,48
2025-03-18 08:00:00+00:00,14.3,498.0,66
2025-03-18 09:00:00+00:00,15.3,649.0,42
2025-03-18 10:00:00+00:00,16.0,685.0,81
2025-03-18 11:00:00+00:00,16.5,687.0,99
2025-03-18 12:00:00+00:00,16.7,561.0,100
2025-03-18 13:00:00+00:00,13.4,300.0,100
2025-03-18 14:00:00+00:00,12.1,120.0,100
2025-03-18 15:00:00+00:00,11.4,67.0,100
2025-03-18 16:00:00+00:00,10.9,44.0,100
2025-03-18 17:00:00+00:00,10.4,4.0,96
2025-03-18 18:00:00+00:00,10.2,0.0,99
2025-03-18 19:00:00+00:00,9.0,0.0,100
2025-03-18 20:00:00+00:00,7.3,0.0,100
2025-03-18 21:00:00+00:00,6.3,0.0,100
2025-03-18 22:00:00+00:00,5.7,0.0,100
2025-03-18 23:00:00+00:00,5.2,0.0,100
2025-03-19 00:00:00+00:00,5.2,0.0,100
2025-03-19 01:00:00+00:00,5.7,0.0,100
2025-03-19 02:00:00+00:00,5.5,0.0,100
2025-03-19 03:00:00+00:00,5.5,0.0,47
2025-03-19 04:00:00+00:00,5.1,0.0,8
2025-03-19 05:00:00+00:00,4.9,8.0,50
2025-03-19 06:00:00+00:00,5.8,107.0,73
2025-03-19 07:00:00+00:00,6.7,282.0,80
2025-03-19 08:00:00+00:00,7.4,411.0,92
2025-03-19 09:00:00+00:00,8.2,499.0,75
2025-03-19 10:00:00+00:00,8.8,619.0,58
2025-03-19 11:00:00+00:00,9.2,662.0,54
2025-03-19 12:00:00+00:00,9.2,679.0,38
2025-03-19 13:00:00+00:00,9.0,550.0,48
2025-03-19 14:00:00+00:00,8.8,443.0,44
2025-03-19 15:00:00+00:00,8.3,288.0,25
2025-03-19 16:00:00+00:00,7.4,135.0,3
2025-03-19 17:00:00+00:00,6.5,14.0,6
2025-03-19 18:00:00+00:00,6.0,0.0,4
2025-03-19 19:00:00+00:00,5.5,0.0,6
2025-03-19 20:00:00+00:00,5.1,0.0,1
2025-03-19 21:00:00+00:00,5.0,0.0,7
2025-03-19 22:00:00+00:00,4.7,0.0,4
2025-03-19 23:00:00+00:00,4.5,0.0,26
2025-03-20 00:00:00+00:00,4.6,0.0,49
2025-03-20 01:00:00+00:00,3.9,0.0,40
2025-03-20 02:00:00+00:00,4.3,0.0,76
2025-03-20 03:00:00+00:00,4.4,0.0,9
2025-03-20 04:00:00+00:00,4.4,0.0,24
2025-03-20 05:00:00+00:00,4.2,9.0,48
2025-03-20 06:00:00+00:00,6.1,123.0,35
2025-03-20 07:00:00+00:00,8.4,297.0,23
2025-03-20 08:00:00+00:00,10.5,522.0,23
2025-03-20 09:00:00+00:00,11.4,581.0,45
2025-03-20 10:00:00+00:00,11.8,526.0,61
2025-03-20 11:00:00+00:00,12.6,608.0,37
2025-03-20 12:00:00+00:00,13.8,677.0,19
2025-03-20 13:00:00+00:00,13.2,584.0,16
2025-03-20 14:00:00+00:00,12.9,502.0,6
2025-03-20 15:00:00+00:00,12.1,320.0,4
2025-03-20 16:00:00+00:00,11.3,153.0,0
2025-03-20 17:00:00+00:00,9.8,16.0,0
2025-03-20 18:00:00+00:00,8.5,0.0,0
2025-03-20 19:00:00+00:00,7.4,0.0,0
2025-03-20 20:00:00+00:00,6.5,0.0,0
2025-03-20 21:00:00+00:00,5.7,0.0,0
2025-03-20 22:00:00+00:00,5.3,0.0,0
2025-03-20 23:00:00+00:00,4.8,0.0,0
2025-03-21 00:00:00+00:00,4.2,0.0,2
2025-03-21 01:00:00+00:00,5.9,0.0,0
2025-03-21 02:00:00+00:00,5.6,0.0,0
2025-03-21 03:00:00+00:00,5.3,0.0,0
2025-03-21 04:00:00+00:00,4.7,0.0,0
2025-03-21 05:00:00+00:00,4.4,11.0,0
2025-03-21 06:00:00+00:00,6.9,133.0,0
2025-03-21 07:00:00+00:00,10.3,324.0,0
2025-03-21 08:00:00+00:00,12.2,537.0,0
2025-03-21 09:00:00+00:00,13.5,692.0,0
2025-03-21 10:00:00+00:00,14.8,793.0,0
2025-03-21 11:00:00+00:00,15.7,828.0,2
2025-03-21 12:00:00+00:00,15.9,788.0,1
2025-03-21 13:00:00+00:00,16.0,683.0,0
2025-03-21 14:00:00+00:00,15.7,543.0,0
2025-03-21 15:00:00+00:00,15.7,354.0,0
2025-03-21 16:00:00+00:00,15.0,156.0,0
2025-03-21 17:00:00+00:00,13.3,16.0,0
2025-03-21 18:00:00+00:00,12.0,0.0,0
2025-03-21 19:00:00+00:00,11.1,0.0,0
2025-03-21 20:00:00+00:00,10.3,0.0,0
2025-03-21 21:00:00+00:00,9.5,0.0,0
2025-03-21 22:00:00+00:00,8.7,0.0,0
2025-03-21 23:00:00+00:00,7.9,0.0,0
2025-03-22 00:00:00+00:00,7.1,0.0,0
2025-03-22 01:00:00+00:00,6.9,0.0,0
2025-03-22 02:00:00+00:00,7.1,0.0,1
2025-03-22 03:00:00+00:00,7.3,0.0,4
2025-03-22 04:00:00+00:00,7.1,0.0,7
2025-03-22 05:00:00+00:00,7.1,13.0,44
2025-03-22 06:00:00+00:00,9.3,146.0,60
2025-03-22 07:00:00+00:00,11.7,345.0,100
2025-03-22 08:00:00+00:00,13.0,511.0,11
2025-03-22 09:00:00+00:00,14.2,683.0,0
2025-03-22 10:00:00+00:00,15.0,780.0,0
2025-03-22 11:00:00+00:00,15.5,815.0,5
2025-03-22 12:00:00+00:00,15.7,786.0,30
2025-03-22 13:00:00+00:00,15.7,694.0,99
2025-03-22 14:00:00+00:00,15.2,487.0,96
2025-03-22 15:00:00+00:00,14.7,310.0,10
2025-03-22 16:00:00+00:00,13.9,156.0,95
2025-03-22 17:00:00+00:00,13.4,15.0,59
2025-03-22 18:00:00+00:00,13.1,0.0,22
2025-03-22 19:00:00+00:00,13.0,0.0,24
2025-03-22 20:00:00+00:00,12.4,0.0,28
2025-03-22 21:00:00+00:00,12.0,0.0,32
2025-03-22 22:00:00+00:00,11.8,0.0,92
2025-03-22 23:00:00+00:00,11.4,0.0,98
2025-03-23 00:00:00+00:00,10.6,0.0,94
2025-03-23 01:00:00+00:00,11.1,0.0,96
2025-03-23 02:00:00+00:00,10.4,0.0,81
2025-03-23 03:00:00+00:00,9.9,0.0,99
2025-03-23 04:00:00+00:00,9.5,0.0,91
2025-03-23 05:00:00+00:00,9.1,12.0,100
2025-03-23 06:00:00+00:00,11.1,119.0,14
2025-03-23 07:00:00+00:00,14.1,316.0,44
2025-03-23 08:00:00+00:00,15.5,497.0,98
2025-03-23 09:00:00+00:00,16.7,593.0,100
2025-03-23 10:00:00+00:00,17.2,543.0,100
2025-03-23 11:00:00+00:00,16.4,341.0,100
2025-03-23 12:00:00+00:00,16.7,435.0,99
2025-03-23 13:00:00+00:00,17.1,507.0,100
2025-03-23 14:00:00+00:00,17.4,382.0,99
2025-03-23 15:00:00+00:00,17.1,223.0,100
2025-03-23 16:00:00+00:00,16.7,85.0,100
2025-03-23 17:00:00+00:00,16.4,5.0,100
2025-03-23 18:00:00+00:00,16.1,0.0,100
2025-03-23 19:00:00+00:00,15.8,0.0,100
2025-03-23 20:00:00+00:00,15.2,0.0,99
2025-03-23 21:00:00+00:00,14.7,0.0,97
2025-03-23 22:00:00+00:00,14.4,0.0,94
2025-03-23 23:00:00+00:00,14.3,0.0,87
2025-03-24 00:00:00+00:00,14.5,0.0,99
2025-03-24 01:00:00+00:00,15.4,0.0,100
2025-03-24 02:00:00+00:00,15.4,0.0,100
2025-03-24 03:00:00+00:00,15.0,0.0,100
2025-03-24 04:00:00+00:00,15.1,0.0,100
2025-03-24 05:00:00+00:00,15.5,9.0,100
2025-03-24 06:00:00+00:00,16.4,66.0,100
2025-03-24 07:00:00+00:00,17.2,165.0,98
2025-03-24 08:00:00+00:00,17.8,258.0,78
2025-03-24 09:00:00+00:00,18.8,468.0,98
2025-03-24 10:00:00+00:00,19.2,682.0,100
2025-03-24 11:00:00+00:00,19.3,564.0,100
2025-03-24 12:00:00+00:00,19.2,533.0,100
2025-03-24 13:00:00+00:00,17.7,179.0,100
2025-03-24 14:00:00+00:00,17.5,120.0,100
2025-03-24 15:00:00+00:00,17.8,118.0,100
2025-03-24 16:00:00+00:00,17.3,41.0,100
2025-03-24 17:00:00+00:00,17.1,6.0,100
2025-03-24 18:00:00+00:00,17.1,0.0,86
2025-03-24 19:00:00+00:00,17.1,0.0,98
2025-03-24 20:00:00+00:00,16.3,0.0,100
2025-03-24 21:00:00+00:00,16.6,0.0,100
2025-03-24 22:00:00+00:00,16.2,0.0,100
2025-03-24 23:00:00+00:00,15.4,0.0,99
2025-03-25 00:00:00+00:00,14.2,0.0,99
2025-03-25 01:00:00+00:00,15.5,0.0,100
2025-03-25 02:00:00+00:00,14.7,0.0,100
2025-03-25 03:00:00+00:00,13.5,0.0,100
2025-03-25 04:00:00+00:00,13.8,0.0,82
2025-03-25 05:00:00+00:00,14.1,11.0,100
2025-03-25 06:00:00+00:00,15.9,126.0,100
2025-03-25 07:00:00+00:00,17.0,178.0,100
2025-03-25 08:00:00+00:00,17.8,187.0,100
2025-03-25 09:00:00+00:00,18.6,301.0,100
2025-03-25 10:00:00+00:00,19.0,325.0,100
2025-03-25 11:00:00+00:00,19.8,367.0,100
2025-03-25 12:00:00+00:00,21.0,600.0,100
2025-03-25 13:00:00+00:00,18.4,500.0,100
2025-03-25 14:00:00+00:00,17.7,332.0,100
2025-03-25 15:00:00+00:00,17.2,212.0,100
2025-03-25 16:00:00+00:00,16.6,47.0,100
2025-03-25 17:00:00+00:00,16.3,6.0,100
2025-03-25 18:00:00+00:00,16.3,0.0,100
2025-03-25 19:00:00+00:00,15.7,0.0,100
2025-03-25 20:00:00+00:00,15.6,0.0,100
2025-03-25 21:00:00+00:00,15.5,0.0,75
2025-03-25 22:00:00+00:00,14.1,0.0,100
2025-03-25 23:00:00+00:00,14.4,0.0,100
2025-03-26 00:00:00+00:00,14.1,0.0,100
2025-03-26 01:00:00+00:00,15.0,0.0,100
2025-03-26 02:00:00+00:00,15.2,0.0,100
2025-03-26 03:00:00+00:00,15.2,0.0,100
2025-03-26 04:00:00+00:00,14.7,0.0,100
2025-03-26 05:00:00+00:00,14.0,12.0,100
2025-03-26 06:00:00+00:00,15.2,89.0,100
2025-03-26 07:00:00+00:00,15.8,153.0,100
2025-03-26 08:00:00+00:00,16.8,261.0,100
2025-03-26 09:00:00+00:00,18.3,414.0,100
2025-03-26 10:00:00+00:00,20.1,675.0,100
2025-03-26 11:00:00+00:00,19.8,511.0,93
2025-03-26 12:00:00+00:00,20.1,655.0,1
2025-03-26 13:00:00+00:00,21.4,694.0,2
2025-03-26 14:00:00+00:00,21.4,544.0,79
2025-03-26 15:00:00+00:00,21.8,342.0,84
2025-03-26 16:00:00+00:00,19.9,139.0,0
2025-03-26 17:00:00+00:00,17.6,21.0,10
2025-03-26 18:00:00+00:00,16.5,0.0,20
2025-03-26 19:00:00+00:00,15.9,0.0,96
2025-03-26 20:00:00+00:00,15.3,0.0,100
2025-03-26 21:00:00+00:00,15.3,0.0,100
2025-03-26 22:00:00+00:00,15.0,0.0,100
2025-03-26 23:00:00+00:00,15.0,0.0,100
2025-03-27 00:00:00+00:00,15.7,0.0,100
2025-03-27 01:00:00+00:00,15.7,0.0,100
2025-03-27 02:00:00+00:00,14.8,0.0,49
2025-03-27 03:00:00+00:00,14.9,0.0,100
2025-03-27 04:00:00+00:00,15.3,0.0,100
2025-03-27 05:00:00+00:00,15.1,11.0,100
2025-03-27 06:00:00+00:00,16.7,72.0,92
2025-03-27 07:00:00+00:00,18.6,340.0,100
2025-03-27 08:00:00+00:00,19.3,358.0,86
2025-03-27 09:00:00+00:00,20.1,494.0,17
2025-03-27 10:00:00+00:00,21.5,789.0,93
2025-03-27 11:00:00+00:00,21.7,674.0,100
2025-03-27 12:00:00+00:00,19.9,193.0,100
2025-03-27 13:00:00+00:00,19.9,150.0,100
2025-03-27 14:00:00+00:00,19.3,78.0,100
2025-03-27 15:00:00+00:00,19.4,107.0,90
2025-03-27 16:00:00+00:00,19.0,72.0,99
2025-03-27 17:00:00+00:00,17.7,17.0,100
2025-03-27 18:00:00+00:00,17.3,0.0,100
2025-03-27 19:00:00+00:00,17.2,0.0,100
2025-03-27 20:00:00+00:00,16.5,0.0,100
2025-03-27 21:00:00+00:00,15.9,0.0,100
2025-03-27 22:00:00+00:00,14.9,0.0,100
2025-03-27 23:00:00+00:00,13.4,0.0,70
2025-03-28 00:00:00+00:00,13.1,0.0,51
2025-03-28 01:00:00+00:00,12.6,0.0,67
2025-03-28 02:00:00+00:00,12.6,0.0,25
2025-03-28 03:00:00+00:00,11.7,0.0,22
2025-03-28 04:00:00+00:00,11.4,0.0,5
2025-03-28 05:00:00+00:00,11.9,21.0,1
2025-03-28 06:00:00+00:00,13.2,164.0,1
2025-03-28 07:00:00+00:00,14.4,364.0,2
2025-03-28 08:00:00+00:00,15.7,556.0,2
2025-03-28 09:00:00+00:00,17.1,700.0,1
2025-03-28 10:00:00+00:00,17.8,786.0,3
2025-03-28 11:00:00+00:00,18.3,809.0,5
2025-03-28 12:00:00+00:00,18.4,783.0,26
2025-03-28 13:00:00+00:00,17.7,522.0,82
2025-03-28 14:00:00+00:00,17.8,514.0,62
2025-03-28 15:00:00+00:00,17.6,326.0,26
2025-03-28 16:00:00+00:00,16.8,157.0,24
2025-03-28 17:00:00+00:00,15.6,23.0,17
2025-03-28 18:00:00+00:00,14.9,0.0,11
2025-03-28 19:00:00+00:00,14.3,0.0,4
2025-03-28 20:00:00+00:00,13.6,0.0,22
2025-03-28 21:00:00+00:00,12.9,0.0,55
2025-03-28 22:00:00+00:00,12.6,0.0,0
2025-03-28 23:00:00+00:00,12.1,0.0,0
2025-03-29 00:00:00+00:00,12.0,0.0,0
2025-03-29 01:00:00+00:00,12.8,0.0,2
2025-03-29 02:00:00+00:00,12.3,0.0,100
2025-03-29 03:00:00+00:00,12.1,0.0,99
2025-03-29 04:00:00+00:00,11.6,0.0,100
2025-03-29 05:00:00+00:00,12.3,22.0,100
2025-03-29 06:00:00+00:00,13.7,151.0,100
2025-03-29 07:00:00+00:00,14.9,324.0,97
2025-03-29 08:00:00+00:00,16.1,532.0,100
2025-03-29 09:00:00+00:00,16.7,624.0,96
2025-03-29 10:00:00+00:00,17.5,709.0,100
2025-03-29 11:00:00+00:00,18.2,755.0,100
2025-03-29 12:00:00+00:00,17.7,657.0,100
2025-03-29 13:00:00+00:00,18.0,539.0,64
2025-03-29 14:00:00+00:00,17.7,471.0,63
2025-03-29 15:00:00+00:00,16.8,249.0,53
2025-03-29 16:00:00+00:00,16.5,140.0,57
2025-03-29 17:00:00+00:00,15.6,23.0,79
2025-03-29 18:00:00+00:00,15.1,0.0,83
2025-03-29 19:00:00+00:00,14.5,0.0,70
2025-03-29 20:00:00+00:00,13.8,0.0,85
2025-03-29 21:00:00+00:00,13.3,0.0,43
2025-03-29 22:00:00+00:00,12.8,0.0,3
2025-03-29 23:00:00+00:00,12.5,0.0,12
2025-03-30 00:00:00+00:00,11.9,0.0,20
2025-03-30 01:00:00+00:00,12.6,0.0,2
2025-03-30 02:00:00+00:00,12.3,0.0,0
2025-03-30 03:00:00+00:00,12.1,0.0,0
2025-03-30 04:00:00+00:00,11.3,0.0,0
2025-03-30 05:00:00+00:00,11.8,25.0,5
2025-03-30 06:00:00+00:00,13.6,172.0,0
2025-03-30 07:00:00+00:00,15.0,368.0,0
2025-03-30 08:00:00+00:00,16.4,557.0,0
2025-03-30 09:00:00+00:00,17.5,697.0,3
2025-03-30 10:00:00+00:00,17.6,663.0,16
2025-03-30 11:00:00+00:00,17.5,527.0,21
2025-03-30 12:00:00+00:00,17.7,545.0,25
2025-03-30 13:00:00+00:00,17.6,540.0,45
2025-03-30 14:00:00+00:00,17.1,456.0,34
2025-03-30 15:00:00+00:00,16.7,339.0,21
2025-03-30 16:00:00+00:00,15.5,158.0,12
2025-03-30 17:00:00+00:00,14.6,23.0,1
2025-03-30 18:00:00+00:00,14.1,0.0,9
2025-03-30 19:00:00+00:00,13.7,0.0,50
2025-03-30 20:00:00+00:00,13.1,0.0,43
2025-03-30 21:00:00+00:00,11.9,0.0,87
2025-03-30 22:00:00+00:00,11.4,0.0,90
2025-03-30 23:00:00+00:00,11.3,0.0,98
2025-03-31 00:00:00+00:00,11.0,0.0,87
2025-03-31 01:00:00+00:00,11.9,0.0,88
2025-03-31 02:00:00+00:00,11.4,0.0,94
2025-03-31 03:00:00+00:00,10.5,0.0,95
2025-03-31 04:00:00+00:00,10.5,0.0,100
2025-03-31 05:00:00+00:00,11.4,13.0,90
2025-03-31 06:00:00+00:00,12.2,102.0,100
2025-03-31 07:00:00+00:00,12.5,148.0,97
2025-03-31 08:00:00+00:00,14.0,325.0,62
2025-03-31 09:00:00+00:00,16.1,656.0,80
2025-03-31 10:00:00+00:00,16.7,701.0,100
2025-03-31 11:00:00+00:00,16.7,731.0,79
2025-03-31 12:00:00+00:00,14.9,652.0,97
2025-03-31 13:00:00+00:00,17.2,487.0,100
2025-03-31 14:00:00+00:00,17.3,484.0,100
2025-03-31 15:00:00+00:00,16.3,262.0,100
2025-03-31 16:00:00+00:00,15.1,93.0,100
2025-03-31 17:00:00+00:00,14.4,17.0,100
2025-03-31 18:00:00+00:00,13.6,0.0,100
2025-03-31 19:00:00+00:00,13.5,0.0,100
2025-03-31 20:00:00+00:00,13.4,0.0,100
2025-03-31 21:00:00+00:00,13.2,0.0,100
2025-03-31 22:00:00+00:00,12.8,0.0,100
2025-03-31 23:00:00+00:00,12.1,0.0,100
2025-04-01 00:00:00+00:00,11.8,0.0,100
2025-04-01 01:00:00+00:00,11.4,0.0,100
2025-04-01 02:00:00+00:00,11.0,0.0,100
2025-04-01 03:00:00+00:00,10.7,0.0,98
2025-04-01 04:00:00+00:00,10.5,0.0,93
2025-04-01 05:00:00+00:00,10.4,24.0,25
2025-04-01 06:00:00+00:00,11.9,143.0,55
2025-04-01 07:00:00+00:00,13.4,284.0,45
2025-04-01 08:00:00+00:00,15.2,470.0,21
2025-04-01 09:00:00+00:00,16.6,667.0,37
2025-04-01 10:00:00+00:00,16.1,738.0,100
2025-04-01 11:00:00+00:00,14.6,541.0,73
2025-04-01 12:00:00+00:00,16.0,508.0,61
2025-04-01 13:00:00+00:00,18.4,643.0,3
2025-04-01 14:00:00+00:00,17.6,547.0,85
2025-04-01 15:00:00+00:00,16.1,326.0,100
2025-04-01 16:00:00+00:00,15.9,135.0,100
2025-04-01 17:00:00+00:00,14.2,26.0,100
2025-04-01 18:00:00+00:00,13.5,0.0,100
2025-04-01 19:00:00+00:00,13.2,0.0,100
2025-04-01 20:00:00+00:00,13.0,0.0,100
2025-04-01 21:00:00+00:00,12.7,0.0,76
2025-04-01 22:00:00+00:00,11.6,0.0,13
2025-04-01 23:00:00+00:00,10.7,0.0,21
2025-04-02 00:00:00+00:00,10.3,0.0,38
2025-04-02 01:00:00+00:00,11.4,0.0,100
2025-04-02 02:00:00+00:00,11.7,0.0,100
2025-04-02 03:00:00+00:00,12.1,0.0,100
2025-04-02 04:00:00+00:00,11.9,0.0,100
2025-04-02 05:00:00+00:00,12.2,15.0,100
2025-04-02 06:00:00+00:00,13.0,82.0,98
2025-04-02 07:00:00+00:00,13.7,231.0,100
2025-04-02 08:00:00+00:00,14.6,349.0,100
2025-04-02 09:00:00+00:00,15.0,327.0,100
2025-04-02 10:00:00+00:00,16.1,405.0,100
2025-04-02 11:00:00+00:00,16.2,354.0,100
2025-04-02 12:00:00+00:00,16.5,456.0,82
2025-04-02 13:00:00+00:00,16.7,466.0,94
2025-04-02 14:00:00+00:00,16.7,376.0,41
2025-04-02 15:00:00+00:00,16.6,335.0,29
2025-04-02 16:00:00+00:00,15.7,163.0,6
2025-04-02 17:00:00+00:00,14.4,27.0,34
2025-04-02 18:00:00+00:00,13.4,0.0,88
2025-04-02 19:00:00+00:00,12.3,0.0,83
2025-04-02 20:00:00+00:00,11.6,0.0,16
2025-04-02 21:00:00+00:00,11.0,0.0,39
2025-04-02 22:00:00+00:00,10.5,0.0,33
2025-04-02 23:00:00+00:00,10.1,0.0,29
2025-04-03 00:00:00+00:00,9.9,0.0,28
2025-04-03 01:00:00+00:00,11.0,0.0,30
2025-04-03 02:00:00+00:00,10.7,0.0,23
2025-04-03 03:00:00+00:00,10.1,0.0,38
2025-04-03 04:00:00+00:00,10.1,0.0,60
2025-04-03 05:00:00+00:00,10.7,30.0,52
2025-04-03 06:00:00+00:00,12.6,171.0,52
2025-04-03 07:00:00+00:00,14.5,367.0,34
2025-04-03 08:00:00+00:00,15.8,519.0,29
2025-04-03 09:00:00+00:00,16.9,657.0,100
2025-04-03 10:00:00+00:00,17.3,664.0,100
2025-04-03 11:00:00+00:00,16.1,544.0,88
2025-04-03 12:00:00+00:00,14.6,417.0,90
2025-04-03 13:00:00+00:00,15.8,471.0,66
2025-04-03 14:00:00+00:00,15.6,320.0,85
2025-04-03 15:00:00+00:00,15.6,296.0,83
2025-04-03 16:00:00+00:00,15.1,126.0,54
2025-04-03 17:00:00+00:00,14.2,28.0,47
2025-04-03 18:00:00+00:00,13.9,0.0,33
2025-04-03 19:00:00+00:00,13.3,0.0,28
2025-04-03 20:00:00+00:00,12.6,0.0,96
2025-04-03 21:00:00+00:00,12.0,0.0,83
2025-04-03 22:00:00+00:00,11.7,0.0,95
2025-04-03 23:00:00+00:00,11.1,0.0,1
2025-04-04 00:00:00+00:00,10.4,0.0,7
2025-04-04 01:00:00+00:00,10.3,0.0,92
2025-04-04 02:00:00+00:00,10.1,0.0,0
2025-04-04 03:00:00+00:00,9.8,0.0,0
2025-04-04 04:00:00+00:00,9.4,0.0,12
2025-04-04 05:00:00+00:00,9.9,35.0,12
2025-04-04 06:00:00+00:00,12.5,183.0,11
2025-04-04 07:00:00+00:00,14.5,376.0,29
2025-04-04 08:00:00+00:00,15.7,545.0,36
2025-04-04 09:00:00+00:00,16.3,658.0,71
2025-04-04 10:00:00+00:00,15.6,650.0,64
2025-04-04 11:00:00+00:00,16.3,662.0,39
2025-04-04 12:00:00+00:00,17.5,784.0,35
2025-04-04 13:00:00+00:00,16.2,587.0,71
2025-04-04 14:00:00+00:00,13.1,451.0,67
2025-04-04 15:00:00+00:00,13.6,213.0,28
2025-04-04 16:00:00+00:00,13.6,117.0,63
2025-04-04 17:00:00+00:00,13.1,24.0,2
2025-04-04 18:00:00+00:00,12.0,0.0,8
2025-04-04 19:00:00+00:00,11.5,0.0,11
2025-04-04 20:00:00+00:00,11.2,0.0,18
2025-04-04 21:00:00+00:00,10.8,0.0,21
2025-04-04 22:00:00+00:00,10.3,0.0,45
2025-04-04 23:00:00+00:00,9.9,0.0,66
2025-04-05 00:00:00+00:00,9.8,0.0,86
2025-04-05 01:00:00+00:00,10.9,0.0,92
2025-04-05 02:00:00+00:00,10.3,0.0,96
2025-04-05 03:00:00+00:00,9.7,0.0,100
2025-04-05 04:00:00+00:00,10.2,0.0,93
2025-04-05 05:00:00+00:00,10.4,26.0,85
2025-04-05 06:00:00+00:00,11.6,144.0,20
2025-04-05 07:00:00+00:00,13.1,378.0,35
2025-04-05 08:00:00+00:00,14.4,532.0,30
2025-04-05 09:00:00+00:00,15.4,643.0,100
2025-04-05 10:00:00+00:00,15.6,587.0,100
2025-04-05 11:00:00+00:00,16.2,611.0,100
2025-04-05 12:00:00+00:00,14.8,450.0,48
2025-04-05 13:00:00+00:00,14.5,513.0,67
2025-04-05 14:00:00+00:00,15.1,440.0,47
2025-04-05 15:00:00+00:00,14.9,304.0,57
2025-04-05 16:00:00+00:00,14.1,151.0,56
2025-04-05 17:00:00+00:00,12.8,29.0,32
2025-04-05 18:00:00+00:00,12.1,0.0,3
2025-04-05 19:00:00+00:00,11.7,0.0,2
2025-04-05 20:00:00+00:00,11.7,0.0,0
2025-04-05 21:00:00+00:00,11.6,0.0,0
2025-04-05 22:00:00+00:00,11.4,0.0,0
2025-04-05 23:00:00+00:00,11.1,0.0,0
2025-04-06 00:00:00+00:00,10.8,0.0,0
2025-04-06 01:00:00+00:00,11.1,0.0,0
2025-04-06 02:00:00+00:00,10.7,0.0,1
2025-04-06 03:00:00+00:00,10.3,0.0,2
2025-04-06 04:00:00+00:00,9.9,0.0,2
2025-04-06 05:00:00+00:00,10.5,40.0,0
2025-04-06 06:00:00+00:00,11.7,201.0,1
2025-04-06 07:00:00+00:00,13.3,400.0,1
2025-04-06 08:00:00+00:00,14.7,587.0,2
2025-04-06 09:00:00+00:00,15.7,731.0,1
2025-04-06 10:00:00+00:00,16.3,831.0,2
2025-04-06 11:00:00+00:00,16.5,862.0,1
2025-04-06 12:00:00+00:00,16.6,783.0,7
2025-04-06 13:00:00+00:00,17.1,688.0,10
2025-04-06 14:00:00+00:00,16.5,543.0,19
2025-04-06 15:00:00+00:00,16.1,367.0,11
2025-04-06 16:00:00+00:00,15.5,185.0,8
2025-04-06 17:00:00+00:00,14.4,34.0,5
2025-04-06 18:00:00+00:00,13.9,0.0,0
2025-04-06 19:00:00+00:00,14.2,0.0,3
2025-04-06 20:00:00+00:00,13.5,0.0,8
2025-04-06 21:00:00+00:00,13.1,0.0,20
2025-04-06 22:00:00+00:00,12.8,0.0,12
2025-04-06 23:00:00+00:00,11.6,0.0,2
2025-04-07 00:00:00+00:00,11.2,0.0,1
2025-04-07 01:00:00+00:00,12.8,0.0,0
2025-04-07 02:00:00+00:00,11.9,0.0,1
2025-04-07 03:00:00+00:00,11.0,0.0,5
2025-04-07 04:00:00+00:00,10.6,0.0,3
2025-04-07 05:00:00+00:00,10.8,42.0,15
2025-04-07 06:00:00+00:00,12.8,190.0,37
2025-04-07 07:00:00+00:00,13.6,357.0,41
2025-04-07 08:00:00+00:00,11.5,335.0,60
2025-04-07 09:00:00+00:00,10.8,383.0,100
